t=2026-05-14T15:23:24+0800 lvl=info msg="no configuration paths supplied"
t=2026-05-14T15:23:24+0800 lvl=info msg="using configuration at default config path" path="/Users/aagungwwahyu/Library/Application Support/ngrok/ngrok.yml"
t=2026-05-14T15:23:24+0800 lvl=info msg="open config file" path="/Users/aagungwwahyu/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2026-05-14T15:23:24+0800 lvl=info msg="FIPS 140 mode" enabled=false
t=2026-05-14T15:23:24+0800 lvl=info msg="starting web service" obj=web addr=127.0.0.1:4040 allow_hosts=[]
t=2026-05-14T15:23:25+0800 lvl=info msg="client session established" obj=tunnels.session
t=2026-05-14T15:23:25+0800 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-05-14T15:23:25+0800 lvl=info msg="update available" obj=updater
t=2026-05-14T15:23:26+0800 lvl=info msg="started tunnel" obj=tunnels name=command_line addr=http://localhost:5000 url=https://0fb0-2405-8180-a01-4a61-952d-21b9-c50-1bbd.ngrok-free.app
t=2026-05-14T15:23:56+0800 lvl=warn msg="failed to open private leg" id=8c73d5dd1ce2 privaddr=localhost:5000 err="dial tcp [::1]:5000: connect: connection refused"
t=2026-05-14T15:24:07+0800 lvl=warn msg="failed to open private leg" id=40b0847c20ff privaddr=localhost:5000 err="dial tcp [::1]:5000: connect: connection refused"
t=2026-05-14T16:31:47+0800 lvl=info msg="join connections" obj=join id=3746348ed664 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:31:47+0800 lvl=info msg="join connections" obj=join id=6c9643184323 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:31:47+0800 lvl=info msg="join connections" obj=join id=8c213cc8f63b l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:32:28+0800 lvl=info msg="join connections" obj=join id=96a16ca25364 l=[::1]:5000 r=8.215.21.228:12198
t=2026-05-14T16:33:34+0800 lvl=info msg="join connections" obj=join id=74e38fb46869 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:34+0800 lvl=info msg="join connections" obj=join id=19be63829877 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:34+0800 lvl=info msg="join connections" obj=join id=7bb596749edf l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:34+0800 lvl=info msg="join connections" obj=join id=2f23146e71a6 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:55+0800 lvl=info msg="join connections" obj=join id=6db501efaf88 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:55+0800 lvl=info msg="join connections" obj=join id=4a4e5e120596 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:55+0800 lvl=info msg="join connections" obj=join id=d7b73e5f5610 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:33:55+0800 lvl=info msg="join connections" obj=join id=7272e6e361ee l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:06+0800 lvl=info msg="join connections" obj=join id=bb9765c62ee1 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:06+0800 lvl=info msg="join connections" obj=join id=4ac27073d375 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:06+0800 lvl=info msg="join connections" obj=join id=54eabb1163a7 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:06+0800 lvl=info msg="join connections" obj=join id=e1fd99e81f35 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:15+0800 lvl=info msg="join connections" obj=join id=8f2b0a150b70 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:15+0800 lvl=info msg="join connections" obj=join id=33b76f0de24a l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:15+0800 lvl=info msg="join connections" obj=join id=f9aec364b09c l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:20+0800 lvl=info msg="join connections" obj=join id=0b1ad8e35b57 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63684
t=2026-05-14T16:34:33+0800 lvl=info msg="join connections" obj=join id=e42bc9562172 l=[::1]:5000 r=8.215.21.228:13196
t=2026-05-14T16:35:02+0800 lvl=info msg="join connections" obj=join id=c9d2097c28e3 l=[::1]:5000 r=8.215.21.228:22184
t=2026-05-14T16:35:30+0800 lvl=info msg="join connections" obj=join id=f9f2045f6842 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63700
t=2026-05-14T16:36:22+0800 lvl=info msg="join connections" obj=join id=28c333d7c51c l=[::1]:5000 r=8.215.23.167:55931
t=2026-05-14T16:36:29+0800 lvl=info msg="join connections" obj=join id=f5f5047a0821 l=[::1]:5000 r=8.215.21.228:5482
t=2026-05-14T16:37:21+0800 lvl=info msg="join connections" obj=join id=f44de8e40693 l=[::1]:5000 r=147.139.209.91:34704
t=2026-05-14T16:37:46+0800 lvl=info msg="join connections" obj=join id=d14e8436c873 l=[::1]:5000 r=147.139.213.108:23818
t=2026-05-14T16:37:53+0800 lvl=info msg="join connections" obj=join id=cd8b34e8e964 l=[::1]:5000 r=147.139.132.215:60226
t=2026-05-14T16:39:34+0800 lvl=info msg="join connections" obj=join id=1de425ea5bad l=[::1]:5000 r=147.139.132.215:32824
t=2026-05-14T16:39:37+0800 lvl=info msg="join connections" obj=join id=f19b2f812014 l=[::1]:5000 r=147.139.132.215:52990
t=2026-05-14T16:41:06+0800 lvl=info msg="join connections" obj=join id=213d6d6f90ae l=[::1]:5000 r=147.139.132.215:45826
t=2026-05-14T16:41:32+0800 lvl=info msg="join connections" obj=join id=3a2b95b7eddb l=[::1]:5000 r=147.139.209.91:55558
t=2026-05-14T16:42:58+0800 lvl=info msg="join connections" obj=join id=be879799dc37 l=[::1]:5000 r=147.139.209.91:28368
t=2026-05-14T16:43:26+0800 lvl=info msg="join connections" obj=join id=3bf8ba33dce0 l=[::1]:5000 r=147.139.173.83:7654
t=2026-05-14T16:45:21+0800 lvl=info msg="join connections" obj=join id=df62c9d495e4 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63706
t=2026-05-14T16:45:32+0800 lvl=info msg="join connections" obj=join id=194be7c589a5 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63706
t=2026-05-14T16:45:50+0800 lvl=info msg="join connections" obj=join id=0a30985178b5 l=[::1]:5000 r=8.215.21.228:47852
t=2026-05-14T16:46:37+0800 lvl=info msg="join connections" obj=join id=96257c5ab7b7 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63706
t=2026-05-14T16:46:44+0800 lvl=info msg="join connections" obj=join id=4d842aea7481 l=[::1]:5000 r=[2405:8180:a01:4a61:c038:8aec:a415:34c3]:63706
t=2026-05-14T16:47:19+0800 lvl=info msg="join connections" obj=join id=1eb411834b54 l=[::1]:5000 r=8.215.23.167:34560
t=2026-05-14T16:59:39+0800 lvl=info msg="received stop request" obj=app stopReq="{err:<nil> restart:false}"
t=2026-05-14T16:59:39+0800 lvl=info msg="session closing" obj=tunnels.session err=nil
t=2026-05-14T16:59:39+0800 lvl=info msg="accept failed" obj=tunnels.session obj=csess id=6495bd10ee3d err="reconnecting session closed"
t=2026-05-14T16:59:39+0800 lvl=info msg="failed to accept connection: Listener closed" obj=tunnels.session clientid=f37cd155a3cd825cf5e8ebee7586a0c4
t=2026-05-14T16:59:39+0800 lvl=warn msg="Stopping forwarder" name=command_line acceptErr="failed to accept connection: Listener closed"
